id,team,seasonIndex,stageIndex,weekIndex,totalLosses,totalTies,totalWins,rank,customRank,prevRank,ptsAgainstRank,ptsForRank,offPassYdsRank,offRushYdsRank,offTotalYdsRank,defPassYdsRank,defRushYdsRank,defTotalYdsRank
12257635,Cardinals,1,1,14,13,0,1,31,,31,31,32,32,29,32,30,31,31
12257664,Packers,1,1,14,10,0,4,27,,28,26,28,16,14,18,16,24,22
12257648,49ers,1,1,14,6,0,8,13,,13,3,20,24,21,25,14,10,10
12257645,Texans,1,1,14,9,0,5,24,,26,25,15,10,32,20,13,26,20
12257647,Jaguars,1,1,14,4,0,10,7,,3,11,16,29,8,30,15,13,15
12257659,Raiders,1,1,14,7,0,7,19,,17,14,6,12,16,11,23,19,24
12257650,Browns,1,1,14,3,0,11,3,,6,9,13,15,10,12,20,1,6
12257651,Panthers,1,1,14,6,0,8,15,,11,13,23,31,1,24,22,8,18
12257652,Dolphins,1,1,14,11,0,3,28,,27,29,30,21,24,23,26,3,17
12257641,Broncos,1,1,14,2,0,11,1,,2,5,1,9,11,8,2,18,2
12257661,Vikings,1,1,14,9,0,5,25,,23,18,21,23,22,27,6,27,14
12257640,Giants,1,1,14,2,1,11,2,,1,7,9,22,5,15,5,7,1
12257662,Saints,1,1,14,5,0,9,9,,10,2,22,20,12,19,12,6,7
12257637,Buccaneers,1,1,14,13,0,0,32,,32,30,29,13,31,21,10,28,21
12257642,Seahawks,1,1,14,3,0,11,5,,5,17,2,3,18,2,19,25,26
12257646,Ravens,1,1,14,11,0,3,29,,29,27,25,2,28,4,21,9,16
12257639,Patriots,1,1,14,4,0,10,8,,7,1,7,14,27,17,17,4,12
12257638,Falcons,1,1,14,7,0,7,18,,16,23,10,7,17,7,27,29,30
12257656,Chiefs,1,1,14,8,0,6,20,,22,22,12,6,15,6,29,14,28
12257634,Bills,1,1,14,5,0,9,11,,9,21,14,19,6,13,32,5,29
12257636,Rams,1,1,14,5,0,9,10,,12,15,19,17,7,14,1,23,3
12257655,Colts,1,1,14,8,0,6,21,,19,8,26,28,23,31,8,15,8
12257644,Lions,1,1,14,6,0,7,16,,18,12,18,26,9,28,7,21,9
12306654,Jets,1,1,15,9,0,6,23,,23,32,6,1,12,1,31,32,32
12306633,Buccaneers,1,1,15,15,0,0,32,,32,29,28,9,29,12,15,30,27
12306646,Bengals,1,1,15,3,0,12,3,,4,4,3,3,27,3,23,2,14
12306653,Chiefs,1,1,15,8,0,7,20,,20,21,11,7,15,7,30,16,28
12306631,Bills,1,1,15,6,0,9,15,,11,20,15,21,5,11,32,6,30
12306635,Giants,1,1,15,3,1,11,5,,2,5,14,26,6,17,2,9,1
12306649,Dolphins,1,1,15,12,0,3,28,,28,30,30,20,25,25,26,5,16
12306662,Commanders,1,1,15,8,0,7,19,,17,10,19,23,17,24,4,12,6
12306661,Packers,1,1,15,11,0,4,27,,27,28,29,19,18,22,20,25,24
12306647,Browns,1,1,15,3,0,11,4,,3,8,12,18,14,19,14,1,2
12306636,Broncos,1,1,15,2,0,13,1,,1,6,1,6,10,5,6,23,13
12306644,Lions,1,1,15,7,0,8,16,,16,14,18,25,7,18,17,22,21
12306651,Steelers,1,1,15,8,0,7,21,,22,25,17,12,3,6,28,19,26
12306652,Colts,1,1,15,9,0,6,24,,21,9,26,28,24,31,11,17,10
12306642,Ravens,1,1,15,12,0,3,29,,29,26,24,2,28,4,25,8,17
12306650,Bears,1,1,15,6,0,9,13,,14,23,7,5,31,9,24,20,22
12306648,Panthers,1,1,15,6,0,9,10,,15,12,25,30,1,28,18,7,12
12306658,Vikings,1,1,15,10,0,5,25,,25,17,21,22,23,26,10,26,18
12306643,Jaguars,1,1,15,4,0,11,6,,7,7,13,29,8,29,13,13,11
12306660,Titans,1,1,15,6,0,9,11,,12,27,4,8,13,8,27,15,23
12306641,Texans,1,1,15,9,0,6,22,,24,22,16,10,32,20,9,28,19
12306655,Cowboys,1,1,15,4,0,10,7,,6,11,10,27,2,23,3,14,5
12306639,Cardinals,1,1,15,13,0,1,31,,31,31,32,32,30,32,29,31,31
12306656,Raiders,1,1,15,7,0,7,18,,19,15,5,14,19,16,16,11,15
12306657,Eagles,1,1,15,13,1,1,30,,30,18,31,31,4,30,7,29,20
12306637,Seahawks,1,1,15,3,0,12,2,,5,19,2,4,21,2,21,24,25
12306632,Rams,1,1,15,6,0,9,14,,10,13,23,17,9,13,1,21,4
12306645,49ers,1,1,15,6,0,9,12,,13,3,20,24,16,27,12,10,8
12306659,Saints,1,1,15,5,0,10,8,,9,2,22,16,11,14,8,4,3
12306638,Patriots,1,1,15,5,0,10,9,,8,1,8,13,22,15,19,3,9
12306634,Falcons,1,1,15,7,0,7,17,,18,24,9,11,20,10,22,27,29
12306640,Chargers,1,1,15,10,0,4,26,,26,16,27,15,26,21,5,18,7
12370029,Steelers,1,1,16,9,0,7,22,,21,24,18,12,3,7,29,16,26
12370012,Jaguars,1,1,16,4,0,12,6,,6,8,17,29,8,29,14,12,11
12370022,Bengals,1,1,16,3,0,13,3,,3,5,3,2,27,3,25,3,16
12370010,Patriots,1,1,16,5,0,11,8,,9,1,8,14,18,15,16,5,10
12370037,Packers,1,1,16,11,0,4,26,,27,28,29,22,24,26,15,21,17
12370024,Dolphins,1,1,16,13,0,3,28,,28,31,31,19,23,21,26,4,19
12370036,Titans,1,1,16,7,0,9,15,,11,27,7,9,13,10,24,18,24
12370026,Panthers,1,1,16,6,0,10,10,,10,9,19,30,1,23,17,10,13
12370015,Rams,1,1,16,7,0,9,16,,14,15,24,17,11,16,1,26,4
12370014,Ravens,1,1,16,13,0,3,29,,29,26,26,3,28,4,23,8,20
12370025,Broncos,1,1,16,2,0,14,1,,1,6,2,8,7,5,10,22,15
12370034,Vikings,1,1,16,10,0,5,25,,25,17,22,24,26,27,6,23,9
12370032,Raiders,1,1,16,7,0,9,14,,18,11,4,11,15,11,22,19,23
12370019,Jets,1,1,16,10,0,6,24,,23,32,5,1,12,1,31,32,32
12370023,Browns,1,1,16,4,0,12,5,,4,12,12,15,9,12,19,1,6
12370017,Giants,1,1,16,3,1,12,4,,5,4,10,23,5,18,2,9,2
12370009,Falcons,1,1,16,9,0,7,19,,17,25,11,7,20,9,30,29,30
12370013,49ers,1,1,16,6,0,9,13,,12,3,21,25,22,28,7,6,3
12370007,Bills,1,1,16,6,0,10,11,,15,23,13,18,4,13,32,7,29
12370038,Commanders,1,1,16,9,0,7,20,,19,10,20,21,19,22,4,15,5
12370020,Lions,1,1,16,7,0,8,17,,16,14,16,26,10,24,13,20,14
12370028,Colts,1,1,16,9,0,7,21,,24,7,25,28,21,31,11,11,8
12370030,Chiefs,1,1,16,8,0,8,18,,20,18,9,6,16,6,28,13,25
12370016,Cardinals,1,1,16,14,0,1,31,,31,30,32,32,30,32,27,31,31
12370027,Bears,1,1,16,6,0,10,12,,13,22,6,5,31,8,20,14,21
12370018,Texans,1,1,16,9,0,6,23,,22,21,15,13,32,25,5,25,12
12370031,Cowboys,1,1,16,5,0,11,7,,7,13,14,27,2,14,12,24,18
12370033,Eagles,1,1,16,14,1,1,30,,30,20,30,31,6,30,8,30,22
12370021,Seahawks,1,1,16,3,0,13,2,,2,19,1,4,14,2,21,27,27
12370008,Buccaneers,1,1,16,16,0,0,32,,32,29,28,10,29,17,18,28,28
12370035,Saints,1,1,16,5,0,10,9,,8,2,23,20,17,20,3,2,1
12370011,Chargers,1,1,16,11,0,4,27,,26,16,27,16,25,19,9,17,7
12417293,Browns,1,1,17,5,0,12,6,,5,13,14,15,9,12,24,1,9
12417295,Broncos,1,1,17,2,0,14,1,,1,5,2,12,11,10,4,18,4
12417287,Cardinals,1,1,17,15,0,1,31,,31,30,32,32,32,32,27,31,31
12417306,Packers,1,1,17,13,0,4,27,,26,28,29,20,23,24,15,26,23
12417290,Jets,1,1,17,10,0,7,23,,24,32,3,1,17,1,31,32,32
12417291,Lions,1,1,17,8,0,9,16,,17,14,12,23,4,19,16,23,21
12417278,Chiefs,1,1,17,8,0,9,18,,18,16,9,6,21,6,26,16,25
12417302,Eagles,1,1,17,15,1,1,30,,30,21,31,30,7,29,7,30,19
12417279,Seahawks,1,1,17,3,0,14,2,,2,17,1,4,15,2,23,21,27
12417292,Bengals,1,1,17,3,0,14,3,,3,4,4,3,27,3,19,2,12
12417294,Dolphins,1,1,17,14,0,3,29,,28,31,30,19,22,23,30,3,20
12417281,Patriots,1,1,17,5,0,12,8,,8,2,6,13,18,17,14,6,7
12417304,Saints,1,1,17,6,0,11,9,,9,3,23,18,12,20,6,5,3
12417283,Jaguars,1,1,17,4,0,13,4,,6,7,17,29,10,30,13,12,10
12417282,Chargers,1,1,17,12,0,4,26,,27,20,27,16,26,22,10,20,14
12417300,Cowboys,1,1,17,5,0,12,7,,7,12,13,27,2,16,8,22,13
12417297,Bears,1,1,17,7,0,10,12,,12,22,10,5,31,7,18,13,16
12417298,Colts,1,1,17,9,0,8,21,,21,8,26,28,25,31,9,11,8
12417307,Commanders,1,1,17,10,0,7,22,,20,11,19,22,24,26,5,14,5
12417280,Falcons,1,1,17,9,0,8,19,,19,25,8,7,13,5,29,29,30
12417284,49ers,1,1,17,6,0,10,10,,13,1,20,25,20,28,3,4,1
12417288,Giants,1,1,17,4,1,12,5,,4,6,15,26,3,21,2,10,2
12417276,Bills,1,1,17,7,0,10,15,,11,24,16,21,6,14,32,8,29
12417301,Raiders,1,1,17,7,0,10,14,,14,10,5,11,16,11,20,19,22
12417303,Vikings,1,1,17,11,0,6,25,,25,19,21,24,19,27,12,25,18
12417285,Ravens,1,1,17,13,0,4,28,,29,26,25,2,29,4,22,9,17
12417289,Texans,1,1,17,9,0,8,20,,23,18,11,8,28,15,11,24,15
12417286,Rams,1,1,17,8,0,9,17,,16,15,18,17,8,13,1,28,6
12417299,Steelers,1,1,17,10,0,7,24,,22,23,22,14,5,8,28,15,26
12417277,Buccaneers,1,1,17,17,0,0,32,,32,29,28,9,30,18,21,27,28
12417296,Panthers,1,1,17,7,0,10,11,,10,9,24,31,1,25,17,7,11
12417305,Titans,1,1,17,7,0,10,13,,15,27,7,10,14,9,25,17,24
12479227,Broncos,1,1,18,3,0,14,3,,1,7,2,9,9,6,8,21,13
12479222,Cowboys,1,1,18,5,0,12,7,,7,12,13,27,2,17,7,22,12
12479212,Giants,1,1,18,4,1,12,5,,5,5,15,26,3,22,2,10,1
12479224,Titans,1,1,18,7,0,10,13,,13,27,7,11,15,10,25,17,24
12479223,Vikings,1,1,18,11,0,6,25,,25,19,21,25,20,28,11,25,17
12479217,Dolphins,1,1,18,14,0,3,29,,29,31,30,19,23,24,29,3,19
12479201,Bills,1,1,18,7,0,10,15,,15,24,16,21,6,15,32,8,29
12479207,Chargers,1,1,18,13,0,4,27,,26,20,27,13,22,13,15,20,20
12479214,Jets,1,1,18,10,0,7,23,,23,32,3,1,18,1,31,32,32
12479230,Eagles,1,1,18,15,1,1,31,,30,21,31,30,7,29,5,30,18
12479213,Texans,1,1,18,9,0,8,20,,20,18,11,8,28,16,10,24,14
12479226,Raiders,1,1,18,7,0,10,14,,14,10,5,12,17,11,20,18,22
12479206,Patriots,1,1,18,5,0,12,8,,8,2,6,14,19,18,13,6,6
12479218,Bears,1,1,18,7,0,10,12,,12,22,10,5,32,8,18,13,15
12479211,Rams,1,1,18,8,0,9,17,,17,15,19,17,8,14,1,28,5
12479203,Chiefs,1,1,18,8,0,9,18,,18,16,9,6,21,7,26,16,25
12479215,Bengals,1,1,18,3,0,14,1,,3,4,4,3,27,3,19,2,11
12479219,Colts,1,1,18,9,0,8,21,,21,8,26,28,26,31,9,11,7
12479204,Seahawks,1,1,18,3,0,14,2,,2,17,1,4,16,2,23,19,27
12479220,Lions,1,1,18,8,0,9,16,,16,14,12,24,4,20,16,23,21
12479208,Jaguars,1,1,18,4,0,13,4,,4,6,17,29,11,30,12,12,9
12479231,Commanders,1,1,18,10,0,7,22,,22,11,20,22,25,27,3,14,4
12479228,Panthers,1,1,18,7,0,10,11,,11,9,24,31,1,26,17,7,10
12479229,Saints,1,1,18,6,0,11,10,,9,3,23,18,13,21,4,4,2
12479205,Falcons,1,1,18,9,0,8,19,,19,25,8,7,14,5,28,29,30
12479210,Ravens,1,1,18,13,0,4,28,,28,26,25,2,30,4,22,9,16
12479216,Browns,1,1,18,5,0,12,6,,6,13,14,16,10,12,24,1,8
12479232,Cardinals,1,1,18,15,0,2,30,,31,29,32,32,29,32,30,31,31
12479221,Steelers,1,1,18,10,0,7,24,,24,23,22,15,5,9,27,15,26
12479225,Packers,1,1,18,13,0,4,26,,27,28,29,20,24,25,14,26,23
12479202,Buccaneers,1,1,18,17,0,0,32,,32,30,28,10,31,19,21,27,28
12479209,49ers,1,1,18,6,0,11,9,,10,1,18,23,12,23,6,5,3
12500412,Colts,1,1,19,9,0,8,21,,21,8,26,28,26,31,9,11,7
12500411,Vikings,1,1,19,11,0,6,25,,25,19,21,25,20,28,11,25,17
12500417,Cardinals,1,1,19,15,0,2,30,,30,29,32,32,29,32,30,31,31
12500402,Jets,1,1,19,10,0,7,23,,23,32,3,1,18,1,31,32,32
12500413,Cowboys,1,1,19,5,0,12,7,,7,12,13,27,2,17,7,22,12
12500408,Titans,1,1,19,7,0,10,13,,13,27,7,11,15,10,25,17,24
12500400,Giants,1,1,19,4,1,12,5,,5,5,15,26,3,22,2,10,1
12500419,Broncos,1,1,19,3,0,14,3,,3,7,2,9,9,6,8,21,13
12500397,49ers,1,1,19,6,0,11,9,,9,1,18,23,12,23,6,5,3
12500403,Bengals,1,1,19,3,0,14,1,,1,4,4,3,27,3,19,2,11
12500409,Packers,1,1,19,13,0,4,26,,26,28,29,20,24,25,14,26,23
12500410,Lions,1,1,19,8,0,9,16,,16,14,12,24,4,20,16,23,21
12500390,Bills,1,1,19,7,0,10,15,,15,24,16,21,6,15,32,8,29
12500391,Buccaneers,1,1,19,17,0,0,32,,32,30,28,10,31,19,21,27,28
12500392,Chiefs,1,1,19,8,0,9,18,,18,16,9,6,21,7,26,16,25
12500414,Eagles,1,1,19,15,1,1,31,,31,21,31,30,7,29,5,30,18
12500401,Texans,1,1,19,9,0,8,20,,20,18,11,8,28,16,10,24,14
12500399,Rams,1,1,19,8,0,9,17,,17,15,19,17,8,14,1,28,5
12500404,Browns,1,1,19,5,0,12,6,,6,13,14,16,10,12,24,1,8
12500415,Commanders,1,1,19,10,0,7,22,,22,11,20,22,25,27,3,14,4
12500407,Steelers,1,1,19,10,0,7,24,,24,23,22,15,5,9,27,15,26
12500418,Raiders,1,1,19,7,0,10,14,,14,10,5,12,17,11,20,18,22
12500395,Chargers,1,1,19,13,0,4,27,,27,20,27,13,22,13,15,20,20
12500405,Dolphins,1,1,19,14,0,3,29,,29,31,30,19,23,24,29,3,19
12500406,Bears,1,1,19,7,0,10,12,,12,22,10,5,32,8,18,13,15
12500421,Saints,1,1,19,6,0,11,10,,10,3,23,18,13,21,4,4,2
12500420,Panthers,1,1,19,7,0,10,11,,11,9,24,31,1,26,17,7,10
12500398,Ravens,1,1,19,13,0,4,28,,28,26,25,2,30,4,22,9,16
12500396,Jaguars,1,1,19,4,0,13,4,,4,6,17,29,11,30,12,12,9
12500393,Falcons,1,1,19,9,0,8,19,,19,25,8,7,14,5,28,29,30
12500394,Patriots,1,1,19,5,0,12,8,,8,2,6,14,19,18,13,6,6
12500416,Seahawks,1,1,19,3,0,14,2,,2,17,1,4,16,2,23,19,27
12533320,Jaguars,1,1,20,4,0,13,4,,4,6,17,29,11,30,12,12,9
12533339,Seahawks,1,1,20,3,0,14,2,,2,17,1,4,16,2,23,19,27
12533319,Chargers,1,1,20,13,0,4,27,,27,20,27,13,22,13,15,20,20
12533316,Chiefs,1,1,20,8,0,9,18,,18,16,9,6,21,7,26,16,25
12533336,Cowboys,1,1,20,5,0,12,7,,7,12,13,27,2,17,7,22,12
12533317,Falcons,1,1,20,9,0,8,19,,19,25,8,7,14,5,28,29,30
12533330,Bears,1,1,20,7,0,10,12,,12,22,10,5,32,8,18,13,15
12533333,Packers,1,1,20,13,0,4,26,,26,28,29,20,24,25,14,26,23
12533335,Colts,1,1,20,9,0,8,21,,21,8,26,28,26,31,9,11,7
12533331,Steelers,1,1,20,10,0,7,24,,24,23,22,15,5,9,27,15,26
12533334,Lions,1,1,20,8,0,9,16,,16,14,12,24,4,20,16,23,21
12533322,Ravens,1,1,20,13,0,4,28,,28,26,25,2,30,4,22,9,16
12533315,Buccaneers,1,1,20,17,0,0,32,,32,30,28,10,31,19,21,27,28
12533338,Commanders,1,1,20,10,0,7,22,,22,11,20,22,25,27,3,14,4
12533340,Cardinals,1,1,20,15,0,2,30,,30,29,32,32,29,32,30,31,31
12533328,Browns,1,1,20,5,0,12,6,,6,13,14,16,10,12,24,1,8
12533321,49ers,1,1,20,6,0,11,9,,9,1,18,23,12,23,6,5,3
12533326,Jets,1,1,20,10,0,7,23,,23,32,3,1,18,1,31,32,32
12533332,Titans,1,1,20,7,0,10,13,,13,27,7,11,15,10,25,17,24
12533324,Giants,1,1,20,4,1,12,5,,5,5,15,26,3,22,2,10,1
12533327,Bengals,1,1,20,3,0,14,1,,1,4,4,3,27,3,19,2,11
12533314,Bills,1,1,20,7,0,10,15,,15,24,16,21,6,15,32,8,29
12533342,Raiders,1,1,20,7,0,10,14,,14,10,5,12,17,11,20,18,22
12533343,Broncos,1,1,20,3,0,14,3,,3,7,2,9,9,6,8,21,13
12533337,Eagles,1,1,20,15,1,1,31,,31,21,31,30,7,29,5,30,18
12533344,Panthers,1,1,20,7,0,10,11,,11,9,24,31,1,26,17,7,10
12533341,Vikings,1,1,20,11,0,6,25,,25,19,21,25,20,28,11,25,17
12533318,Patriots,1,1,20,5,0,12,8,,8,2,6,14,19,18,13,6,6
12533323,Rams,1,1,20,8,0,9,17,,17,15,19,17,8,14,1,28,5
12533329,Dolphins,1,1,20,14,0,3,29,,29,31,30,19,23,24,29,3,19
12533345,Saints,1,1,20,6,0,11,10,,10,3,23,18,13,21,4,4,2
12533325,Texans,1,1,20,9,0,8,20,,20,18,11,8,28,16,10,24,14
12549963,Chargers,1,1,22,13,0,4,27,,0,20,27,13,22,13,15,20,20
12549982,Eagles,1,1,22,15,1,1,31,,0,21,31,30,7,29,5,30,18
12549986,Vikings,1,1,22,11,0,6,25,,0,19,21,25,20,28,11,25,17
12549967,Ravens,1,1,22,13,0,4,28,,0,26,25,2,30,4,22,9,16
12549973,Browns,1,1,22,5,0,12,6,,0,13,14,16,10,12,24,1,8
12549985,Cardinals,1,1,22,15,0,2,30,,0,29,32,32,29,32,30,31,31
12549970,Texans,1,1,22,9,0,8,20,,0,18,11,8,28,16,10,24,14
12549983,Commanders,1,1,22,10,0,7,22,,0,11,20,22,25,27,3,14,4
12549979,Lions,1,1,22,8,0,9,16,,0,14,12,24,4,20,16,23,21
12549976,Steelers,1,1,22,10,0,7,24,,0,23,22,15,5,9,27,15,26
12549968,Rams,1,1,22,8,0,9,17,,0,15,19,17,8,14,1,28,5
12549962,Patriots,1,1,22,5,0,12,8,,0,2,6,14,19,18,13,6,6
12549971,Jets,1,1,22,10,0,7,23,,0,32,3,1,18,1,31,32,32
12549980,Colts,1,1,22,9,0,8,21,,0,8,26,28,26,31,9,11,7
12549960,Buccaneers,1,1,22,17,0,0,32,,0,30,28,10,31,19,21,27,28
12549981,Cowboys,1,1,22,5,0,12,7,,0,12,13,27,2,17,7,22,12
12549961,Falcons,1,1,22,9,0,8,19,,0,25,8,7,14,5,28,29,30
12549978,Packers,1,1,22,13,0,4,26,,0,28,29,20,24,25,14,26,23
12549984,Seahawks,1,1,22,3,0,14,2,,0,17,1,4,16,2,23,19,27
12549990,Saints,1,1,22,6,0,11,10,,0,3,23,18,13,21,4,4,2
12549972,Bengals,1,1,22,3,0,14,1,,0,4,4,3,27,3,19,2,11
12549965,Chiefs,1,1,22,8,0,9,18,,0,16,9,6,21,7,26,16,25
12549975,Bears,1,1,22,7,0,10,12,,0,22,10,5,32,8,18,13,15
12549987,Raiders,1,1,22,7,0,10,14,,0,10,5,12,17,11,20,18,22
12549974,Dolphins,1,1,22,14,0,3,29,,0,31,30,19,23,24,29,3,19
12549959,Bills,1,1,22,7,0,10,15,,0,24,16,21,6,15,32,8,29
12549964,Jaguars,1,1,22,4,0,13,4,,0,6,17,29,11,30,12,12,9
12549977,Titans,1,1,22,7,0,10,13,,0,27,7,11,15,10,25,17,24
12549969,Giants,1,1,22,4,1,12,5,,0,5,15,26,3,22,2,10,1
12549988,Broncos,1,1,22,3,0,14,3,,0,7,2,9,9,6,8,21,13
12549966,49ers,1,1,22,6,0,11,9,,0,1,18,23,12,23,6,5,3
12549989,Panthers,1,1,22,7,0,10,11,,0,9,24,31,1,26,17,7,10
12585428,Bengals,1,2,0,3,0,14,1,,0,4,4,3,27,3,19,2,11
12585441,Cardinals,1,2,0,15,0,2,30,,0,29,32,32,29,32,30,31,31
12585438,Eagles,1,2,0,15,1,1,31,,0,21,31,30,7,29,5,30,18
12585435,Lions,1,2,0,8,0,9,16,,0,14,12,24,4,20,16,23,21
12585432,Steelers,1,2,0,10,0,7,24,,0,23,22,15,5,9,27,15,26
12585440,Seahawks,1,2,0,3,0,14,2,,0,17,1,4,16,2,23,19,27
12585427,Jets,1,2,0,10,0,7,23,,0,32,3,1,18,1,31,32,32
12585446,Saints,1,2,0,6,0,11,10,,0,3,23,18,13,21,4,4,2
12585420,Jaguars,1,2,0,4,0,13,4,,0,6,17,29,11,30,12,12,9
12585416,Buccaneers,1,2,0,17,0,0,32,,0,30,28,10,31,19,21,27,28
12585437,Cowboys,1,2,0,5,0,12,7,,0,12,13,27,2,17,7,22,12
12585436,Colts,1,2,0,9,0,8,21,,0,8,26,28,26,31,9,11,7
12585429,Browns,1,2,0,5,0,12,6,,0,13,14,16,10,12,24,1,8
12585422,49ers,1,2,0,6,0,11,9,,0,1,18,23,12,23,6,5,3
12585425,Giants,1,2,0,4,1,12,5,,0,5,15,26,3,22,2,10,1
12585443,Raiders,1,2,0,7,0,10,14,,0,10,5,12,17,11,20,18,22
12585424,Rams,1,2,0,8,0,9,17,,0,15,19,17,8,14,1,28,5
12585423,Ravens,1,2,0,13,0,4,28,,0,26,25,2,30,4,22,9,16
12585433,Titans,1,2,0,7,0,10,13,,0,27,7,11,15,10,25,17,24
12585442,Vikings,1,2,0,11,0,6,25,,0,19,21,25,20,28,11,25,17
12585434,Packers,1,2,0,13,0,4,26,,0,28,29,20,24,25,14,26,23
12585445,Panthers,1,2,0,7,0,10,11,,0,9,24,31,1,26,17,7,10
12585415,Bills,1,2,0,7,0,10,15,,0,24,16,21,6,15,32,8,29
12585439,Commanders,1,2,0,10,0,7,22,,0,11,20,22,25,27,3,14,4
12585419,Chargers,1,2,0,13,0,4,27,,0,20,27,13,22,13,15,20,20
12585430,Dolphins,1,2,0,14,0,3,29,,0,31,30,19,23,24,29,3,19
12585418,Patriots,1,2,0,5,0,12,8,,0,2,6,14,19,18,13,6,6
12585426,Texans,1,2,0,9,0,8,20,,0,18,11,8,28,16,10,24,14
12585421,Chiefs,1,2,0,8,0,9,18,,0,16,9,6,21,7,26,16,25
12585431,Bears,1,2,0,7,0,10,12,,0,22,10,5,32,8,18,13,15
12585444,Broncos,1,2,0,3,0,14,3,,0,7,2,9,9,6,8,21,13
12585417,Falcons,1,2,0,9,0,8,19,,0,25,8,7,14,5,28,29,30
12600779,Jaguars,1,2,1,4,0,13,4,,4,6,17,29,11,30,12,12,9
12600786,Jets,1,2,1,10,0,7,23,,23,32,3,1,18,1,31,32,32
12600803,Cardinals,1,2,1,15,0,2,30,,30,29,32,32,29,32,30,31,31
12600785,Texans,1,2,1,9,0,8,20,,20,18,11,8,28,16,10,24,14
12600805,Broncos,1,2,1,3,0,14,3,,3,7,2,9,9,6,8,21,13
12600797,Ravens,1,2,1,13,0,4,28,,28,26,25,2,30,4,22,9,16
12600799,Chargers,1,2,1,13,0,4,27,,27,20,27,13,22,13,15,20,20
12600780,Eagles,1,2,1,15,1,1,31,,31,21,31,30,7,29,5,30,18
12600801,Seahawks,1,2,1,3,0,14,2,,2,17,1,4,16,2,23,19,27
12600802,Patriots,1,2,1,5,0,12,8,,8,2,6,14,19,18,13,6,6
12600792,Titans,1,2,1,7,0,10,13,,13,27,7,11,15,10,25,17,24
12600790,Bears,1,2,1,7,0,10,12,,12,22,10,5,32,8,18,13,15
12600775,Bills,1,2,1,7,0,10,15,,15,24,16,21,6,15,32,8,29
12600798,Colts,1,2,1,9,0,8,21,,21,8,26,28,26,31,9,11,7
12600777,Falcons,1,2,1,9,0,8,19,,19,25,8,7,14,5,28,29,30
12600794,Lions,1,2,1,8,0,9,16,,16,14,12,24,4,20,16,23,21
12600796,Vikings,1,2,1,11,0,6,25,,25,19,21,25,20,28,11,25,17
12600793,Packers,1,2,1,13,0,4,26,,26,28,29,20,24,25,14,26,23
12600784,Giants,1,2,1,4,1,12,5,,5,5,15,26,3,22,2,10,1
12600782,49ers,1,2,1,6,0,11,9,,9,1,18,23,12,23,6,5,3
12600795,Cowboys,1,2,1,5,0,12,7,,7,12,13,27,2,17,7,22,12
12600783,Rams,1,2,1,8,0,9,17,,17,15,19,17,8,14,1,28,5
12600804,Raiders,1,2,1,7,0,10,14,,14,10,5,12,17,11,20,18,22
12600788,Browns,1,2,1,5,0,12,6,,6,13,14,16,10,12,24,1,8
12600791,Steelers,1,2,1,10,0,7,24,,24,23,22,15,5,9,27,15,26
12600806,Saints,1,2,1,6,0,11,10,,10,3,23,18,13,21,4,4,2
12600776,Buccaneers,1,2,1,17,0,0,32,,32,30,28,10,31,19,21,27,28
12600778,Chiefs,1,2,1,8,0,9,18,,18,16,9,6,21,7,26,16,25
12600800,Commanders,1,2,1,10,0,7,22,,22,11,20,22,25,27,3,14,4
12600781,Panthers,1,2,1,7,0,10,11,,11,9,24,31,1,26,17,7,10
12600789,Dolphins,1,2,1,14,0,3,29,,29,31,30,19,23,24,29,3,19
12600787,Bengals,1,2,1,3,0,14,1,,1,4,4,3,27,3,19,2,11
12618049,Patriots,1,2,2,5,0,12,8,,8,2,6,14,19,18,13,6,6
12618024,Buccaneers,1,2,2,17,0,0,32,,32,30,28,10,31,19,21,27,28
12618043,Cowboys,1,2,2,5,0,12,7,,7,12,13,27,2,17,7,22,12
12618046,Colts,1,2,2,9,0,8,21,,21,8,26,28,26,31,9,11,7
12618053,Broncos,1,2,2,3,0,14,3,,3,7,2,9,9,6,8,21,13
12618048,Seahawks,1,2,2,3,0,14,2,,2,17,1,4,16,2,23,19,27
12618054,Saints,1,2,2,6,0,11,10,,10,3,23,18,13,21,4,4,2
12618027,Jaguars,1,2,2,4,0,13,4,,4,6,17,29,11,30,12,12,9
12618029,Panthers,1,2,2,7,0,10,11,,11,9,24,31,1,26,17,7,10
12618038,Bears,1,2,2,7,0,10,12,,12,22,10,5,32,8,18,13,15
12618042,Lions,1,2,2,8,0,9,16,,16,14,12,24,4,20,16,23,21
12618052,Raiders,1,2,2,7,0,10,14,,14,10,5,12,17,11,20,18,22
12618039,Steelers,1,2,2,10,0,7,24,,24,23,22,15,5,9,27,15,26
12618041,Packers,1,2,2,13,0,4,26,,26,28,29,20,24,25,14,26,23
12618045,Ravens,1,2,2,13,0,4,28,,28,26,25,2,30,4,22,9,16
12618026,Chiefs,1,2,2,8,0,9,18,,18,16,9,6,21,7,26,16,25
12618033,Texans,1,2,2,9,0,8,20,,20,18,11,8,28,16,10,24,14
12618040,Titans,1,2,2,7,0,10,13,,13,27,7,11,15,10,25,17,24
12618050,Chargers,1,2,2,13,0,4,27,,27,20,27,13,22,13,15,20,20
12618025,Falcons,1,2,2,9,0,8,19,,19,25,8,7,14,5,28,29,30
